Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,CareerVelocityScore,PromotionMomentum,CompensationGrowthProxy,CareerSatisfactionIndex,OrgStabilityScore,EmployeeDevelopmentScore,RetentionOpportunityIndex,LeadershipExposureScore,EngagementCompositeScore,BurnoutRiskProxy,CareerAccelerationScore,PromotionGapScore,RetentionScore,StagnationScore,GrowthPotentialScore,ManagerialInfluenceScore,CompositeRisk,RiskTier,Cluster,ClusterLabel,PCA1,PCA2
39,0,Travel_Rarely,170,Research & Development,3,2,Medical,3,Male,76,2,2,Laboratory Technician,3,Divorced,3069,10302,0,No,15,3,4,1,11,3,3,10,8,0,7,0.0,0.6666666666666666,0.2727272727272727,0.6363636363636364,0.16666666666666666,1.0,1.5337331334332833,2.6666666666666665,3.5,7.800000000000001,0.30000000000000004,1.8,3.25,0.1810344827586207,45.0,0.0,30.000000000000004,66.66666666666666,60.00000000000001,63.63636363636363,32.0,Low Risk,3,Stable Contributors,-0.6648787327863764,0.2509767356943039
40,0,Travel_Rarely,884,Research & Development,15,3,Life Sciences,1,Female,80,2,3,Manufacturing Director,3,Married,10435,25800,1,No,13,3,4,2,18,2,3,18,15,14,12,0.7368421052631579,0.7894736842105263,0.10526315789473684,0.631578947368421,0.15789473684210525,0.06666666666666667,3.477174275241586,2.6666666666666665,2.5,6.699999999999999,0.5885964912280701,2.5,2.75,0.30517241379310345,2.6,93.33333333333333,58.859649122807014,78.94736842105263,51.53846153846153,63.1578947368421,75.2280701754386,High Risk,0,Fast-Track Performers,3.824361045531736,0.033838983476430634
35,0,Non-Travel,208,Research & Development,8,4,Life Sciences,3,Female,52,3,2,Healthcare Representative,3,Married,4148,12250,1,No,12,3,4,1,15,5,3,14,11,2,9,0.13333333333333333,0.6875,0.3333333333333333,0.6,0.125,0.3333333333333333,2.0729635182408797,3.0,3.5,7.200000000000001,0.31854166666666667,2.1,3.25,0.08275862068965517,12.0,13.333333333333334,31.854166666666668,68.75,55.38461538461539,60.0,37.36666666666667,Medium Risk,3,Stable Contributors,1.1729811901185876,1.132805609158421
37,0,Travel_Rarely,671,Research & Development,19,3,Life Sciences,3,Male,85,3,2,Manufacturing Director,3,Married,5768,26493,3,No,17,3,1,3,9,2,2,4,3,0,2,0.0,0.3,0.4,0.4,0.2,1.0,2.8825587206396803,2.6666666666666665,2.0,8.3,0.20833333333333337,2.5,2.3,0.346551724137931,51.0,0.0,20.833333333333336,30.0,63.846153846153854,40.0,17.333333333333336,Low Risk,1,Promotion-Stalled,-1.7821844382665393,-0.8794905831679459
39,0,Travel_Frequently,711,Research & Development,4,3,Medical,1,Female,81,3,2,Manufacturing Director,3,Single,5042,3140,0,No,13,3,4,0,10,2,1,9,2,3,8,0.3,0.18181818181818182,0.2,0.8,0.18181818181818182,0.25,2.5197401299350326,2.3333333333333335,2.5,6.699999999999999,0.31712121212121214,1.9,2.35,0.3413793103448276,9.75,20.0,31.712121212121215,18.181818181818183,51.53846153846153,80.0,24.13939393939394,Low Risk,4,Career Explorers,1.2744650482998088,-0.7458286092936567
45,0,Travel_Rarely,1329,Research & Development,2,2,Other,4,Female,59,2,2,Manufacturing Director,4,Divorced,5770,5388,1,No,19,3,1,2,10,3,3,10,7,3,9,0.2727272727272727,0.6363636363636364,0.2727272727272727,0.8181818181818182,0.18181818181818182,0.25,2.8835582208895554,3.0,2.5,9.4,0.3545454545454545,2.0,3.0500000000000003,0.1706896551724138,14.25,20.0,35.45454545454545,63.63636363636363,72.3076923076923,81.81818181818183,39.272727272727266,Medium Risk,0,Fast-Track Performers,1.5593703127652099,0.7351086689321438
38,0,Travel_Rarely,397,Research & Development,2,2,Medical,4,Female,54,2,3,Manufacturing Director,3,Married,7756,14199,3,Yes,19,3,4,1,10,6,4,5,4,0,2,0.0,0.36363636363636365,1.0,0.3333333333333333,0.2727272727272727,1.0,2.584471842719094,3.0,4.0,10.3,0.19090909090909092,2.3000000000000003,3.7,0.5706896551724139,57.0,0.0,19.090909090909093,36.36363636363637,79.23076923076924,33.33333333333333,18.545454545454547,Low Risk,1,Promotion-Stalled,-2.2721301289507454,1.263248961455951
35,1,Travel_Rarely,737,Sales,10,3,Medical,4,Male,55,2,3,Sales Executive,1,Married,10306,21530,9,No,17,3,3,0,15,3,3,13,12,6,0,0.42857142857142855,0.75,0.21428571428571427,0.0,0.1875,0.14285714285714285,3.434188603798734,2.0,3.5,8.600000000000001,0.5375000000000001,2.1,2.65,0.253448275862069,7.285714285714286,40.0,53.75000000000001,75.0,66.15384615384616,0.0,56.0,Medium Risk,0,Fast-Track Performers,2.23057519774705,-1.2625193317943824
37,0,Travel_Rarely,1470,Research & Development,10,3,Medical,2,Female,71,3,1,Research Scientist,2,Married,3936,9953,1,No,11,3,1,1,8,2,1,8,4,7,7,0.7777777777777778,0.4444444444444444,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.125,3.932067932067932,2.0,1.5,5.9,0.5833333333333333,1.5999999999999999,1.55,0.253448275862069,4.125,46.666666666666664,58.33333333333333,44.44444444444444,45.38461538461539,77.77777777777779,50.66666666666666,Medium Risk,0,Fast-Track Performers,3.7547607801540357,-2.396294978175345
40,0,Travel_Rarely,448,Research & Development,16,3,Life Sciences,3,Female,84,3,3,Manufacturing Director,4,Single,7945,19948,6,Yes,15,3,4,0,18,2,2,4,2,3,3,0.6,0.10526315789473684,0.4,0.6,0.15789473684210525,0.25,2.647450849716761,3.0,3.5,7.5,0.33631578947368423,2.4,3.35,0.7155172413793104,11.25,20.0,33.631578947368425,10.526315789473683,57.692307692307686,60.0,22.610526315789475,Low Risk,0,Fast-Track Performers,1.3659456026022492,1.496370656103419
44,0,Travel_Frequently,602,Human Resources,1,5,Human Resources,1,Male,37,3,2,Human Resources,4,Married,5743,10503,4,Yes,11,3,3,0,14,3,3,10,7,0,2,0.0,0.4666666666666667,0.2727272727272727,0.18181818181818182,0.13333333333333333,1.0,2.870064967516242,3.3333333333333335,2.0,6.200000000000001,0.18333333333333332,1.9,2.8000000000000003,0.7103448275862069,33.0,0.0,18.333333333333332,46.666666666666664,47.6923076923077,18.181818181818183,21.333333333333332,Low Risk,3,Stable Contributors,-1.4472936790313,1.087822361875538
48,0,Travel_Frequently,365,Research & Development,4,5,Medical,3,Male,89,2,4,Manager,4,Married,15202,5602,2,No,25,4,2,1,23,3,3,2,2,2,2,0.6666666666666666,0.08333333333333333,1.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,3.799550112471882,3.0,2.5,12.1,0.35416666666666663,2.8000000000000003,3.0500000000000003,0.3413793103448276,33.333333333333336,13.333333333333334,35.416666666666664,8.333333333333332,93.07692307692308,66.66666666666666,20.666666666666664,Low Risk,0,Fast-Track Performers,0.7963264199378329,0.46197315645995674
35,1,Travel_Rarely,763,Sales,15,2,Medical,1,Male,59,1,2,Sales Executive,4,Divorced,5440,22098,6,Yes,14,3,4,2,7,2,2,2,2,2,2,0.6666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.25,0.3333333333333333,2.71864067966017,2.3333333333333335,2.5,7.1,0.4624999999999999,1.7000000000000002,2.85,0.7051724137931035,14.0,13.333333333333334,46.24999999999999,25.0,54.61538461538461,66.66666666666666,29.999999999999996,Low Risk,0,Fast-Track Performers,1.9916097083203905,-0.20778853746653544
24,0,Travel_Frequently,567,Research & Development,2,1,Technical Degree,1,Female,32,3,1,Research Scientist,4,Single,3760,17218,1,Yes,13,3,3,0,6,2,3,6,3,1,3,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.5,3.756243756243756,3.3333333333333335,2.0,6.699999999999999,0.2238095238095238,1.4,2.8000000000000003,0.7206896551724138,19.5,6.666666666666667,22.38095238095238,42.857142857142854,51.53846153846153,42.857142857142854,23.80952380952381,Low Risk,3,Stable Contributors,0.0007918217680494038,1.2634674332430593
27,0,Travel_Rarely,486,Research & Development,8,3,Medical,2,Female,86,4,1,Research Scientist,3,Married,3517,22490,7,No,17,3,1,0,5,0,3,3,2,0,2,0.0,0.3333333333333333,0.0,0.5,0.16666666666666666,1.0,3.5134865134865136,3.3333333333333335,1.5,7.700000000000001,0.14999999999999997,1.7,2.25,0.23275862068965517,51.0,0.0,14.999999999999996,33.33333333333333,59.23076923076924,50.0,15.999999999999996,Low Risk,3,Stable Contributors,-1.845014573485135,0.08360269498141723
27,0,Travel_Frequently,591,Research & Development,2,3,Medical,4,Male,87,3,1,Research Scientist,4,Single,2580,6297,2,No,13,3,3,0,6,0,2,4,2,1,2,0.2,0.2857142857142857,0.0,0.4,0.14285714285714285,0.5,2.5774225774225776,3.0,3.5,6.1,0.2414285714285714,1.4,3.35,0.32068965517241377,19.5,6.666666666666667,24.142857142857142,28.57142857142857,46.92307692307692,40.0,20.228571428571428,Low Risk,3,Stable Contributors,0.01380094088154004,1.4204775431800152
40,1,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,Male,73,3,1,Laboratory Technician,1,Single,2166,3339,3,Yes,14,3,2,0,10,3,1,4,2,0,3,0.0,0.18181818181818182,0.6,0.6,0.09090909090909091,1.0,2.1638361638361636,1.6666666666666667,1.5,7.4,0.27878787878787875,1.4,1.25,0.6224137931034484,42.0,0.0,27.878787878787875,18.181818181818183,56.92307692307692,60.0,16.606060606060606,Low Risk,4,Career Explorers,-0.9483305221339375,-3.522946612542044
29,0,Travel_Rarely,469,Sales,10,3,Medical,3,Male,42,2,2,Sales Executive,3,Single,5869,23413,9,No,11,3,3,0,8,2,3,5,2,1,4,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.5,2.9330334832583707,2.6666666666666665,3.0,5.9,0.24722222222222223,1.6,3.0,0.253448275862069,16.5,6.666666666666667,24.72222222222222,22.22222222222222,45.38461538461539,66.66666666666666,18.555555555555557,Low Risk,3,Stable Contributors,0.19286118718310857,0.5488074747257703
36,0,Travel_Rarely,711,Research & Development,5,4,Life Sciences,2,Female,42,3,3,Healthcare Representative,1,Married,8008,22792,4,No,12,3,3,2,9,6,3,3,2,0,2,0.0,0.2,1.5,0.5,0.3,1.0,2.6684438520493168,2.3333333333333335,2.5,7.5,0.21666666666666667,2.8,2.1500000000000004,0.20172413793103447,36.0,0.0,21.666666666666668,20.0,57.692307692307686,50.0,14.666666666666668,Low Risk,4,Career Explorers,-1.5118766773237187,-1.3861681411605686
25,0,Travel_Frequently,772,Research & Development,2,1,Life Sciences,4,Male,77,4,2,Manufacturing Director,3,Divorced,5206,4973,1,No,17,3,3,2,7,6,3,7,7,0,7,0.0,0.875,0.75,0.875,0.25,1.0,2.6016991504247877,3.3333333333333335,3.5,9.500000000000002,0.28541666666666665,2.6,3.25,0.32068965517241377,51.0,0.0,28.541666666666664,87.5,73.0769230769231,87.5,37.666666666666664,Medium Risk,3,Stable Contributors,-0.6390472888348269,1.101813458787413
39,0,Travel_Rarely,492,Research & Development,12,3,Medical,4,Male,66,3,2,Manufacturing Director,2,Married,5295,7693,4,No,21,4,3,0,7,3,3,5,4,1,0,0.16666666666666666,0.5,0.5,0.0,0.25,0.5,2.6461769115442277,2.6666666666666665,3.5,10.5,0.31666666666666665,1.9,2.95,0.27413793103448275,42.0,6.666666666666667,31.666666666666664,50.0,80.76923076923077,0.0,29.666666666666664,Low Risk,1,Promotion-Stalled,-0.6802723236964532,-0.1722367151444588
49,0,Travel_Rarely,301,Research & Development,22,4,Other,1,Female,72,3,4,Research Director,2,Married,16413,3498,3,No,16,3,2,2,27,2,3,4,2,1,2,0.2,0.07142857142857142,0.4,0.4,0.14285714285714285,0.5,4.102224443889027,2.6666666666666665,1.5,7.9,0.22119047619047622,3.3,1.9500000000000002,0.3775862068965517,24.0,6.666666666666667,22.11904761904762,7.142857142857142,60.769230769230774,40.0,12.99047619047619,Low Risk,4,Career Explorers,-0.38125198417936496,-0.9632119065647293
50,0,Travel_Rarely,813,Research & Development,17,5,Life Sciences,4,Female,50,2,3,Research Director,1,Divorced,13269,21981,5,No,15,3,3,3,19,3,3,14,11,1,11,0.06666666666666667,0.55,0.2,0.7333333333333333,0.15,0.5,4.421526157947351,2.0,3.5,7.800000000000001,0.36083333333333334,2.7,2.65,0.3258620689655172,22.5,6.666666666666667,36.083333333333336,55.00000000000001,60.00000000000001,73.33333333333333,32.93333333333334,Low Risk,4,Career Explorers,0.8352350417171287,-1.1890517587590301
20,0,Travel_Rarely,1141,Sales,2,3,Medical,3,Female,31,3,1,Sales Representative,3,Single,2783,13251,1,No,19,3,1,0,2,3,3,2,2,2,2,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.78021978021978,3.0,2.0,9.4,0.5,1.4,2.5,0.1706896551724138,19.0,13.333333333333334,50.0,66.66666666666666,72.3076923076923,66.66666666666666,44.0,Medium Risk,0,Fast-Track Performers,2.2283911721372642,-0.10065557616279452
34,0,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,4,Female,66,3,2,Research Scientist,2,Divorced,5433,19332,1,No,12,3,3,1,11,2,3,11,8,7,9,0.5833333333333334,0.6666666666666666,0.16666666666666666,0.75,0.16666666666666666,0.125,2.715142428785607,2.6666666666666665,3.5,6.300000000000001,0.5041666666666667,2.1,2.95,0.1810344827586207,4.5,46.666666666666664,50.416666666666664,66.66666666666666,48.46153846153847,75.0,54.16666666666666,Medium Risk,0,Fast-Track Performers,3.1427961303604026,0.3483183698232157
36,0,Travel_Rarely,311,Research & Development,7,3,Life Sciences,1,Male,77,3,1,Laboratory Technician,2,Single,2013,10950,2,No,11,3,3,0,15,4,3,4,3,1,3,0.2,0.1875,0.8,0.6,0.0625,0.5,2.010989010989011,2.6666666666666665,2.0,6.5,0.25020833333333337,1.4,2.2,0.22241379310344828,16.5,6.666666666666667,25.020833333333336,18.75,50.0,60.0,17.633333333333333,Low Risk,4,Career Explorers,0.36736795886866724,-0.5713932217070798
49,0,Travel_Rarely,465,Research & Development,6,1,Life Sciences,3,Female,41,2,4,Healthcare Representative,3,Married,13966,11652,2,Yes,19,3,2,1,30,3,3,15,11,2,12,0.125,0.3548387096774194,0.1875,0.75,0.12903225806451613,0.3333333333333333,3.490627343164209,2.6666666666666665,2.5,9.4,0.2657930107526882,2.8000000000000003,2.75,0.6120689655172414,19.0,13.333333333333334,26.57930107526882,35.483870967741936,72.3076923076923,75.0,25.276881720430108,Low Risk,3,Stable Contributors,0.525827717528693,0.016524508589371118
36,0,Non-Travel,894,Research & Development,1,4,Medical,4,Female,33,2,2,Manufacturing Director,3,Married,4374,15411,0,No,15,3,3,0,4,6,3,3,2,1,2,0.25,0.4,1.5,0.5,0.4,0.5,2.185907046476762,2.6666666666666665,3.5,8.7,0.32083333333333336,1.6,3.25,0.010344827586206896,22.5,6.666666666666667,32.083333333333336,40.0,66.92307692307692,50.0,26.833333333333336,Low Risk,3,Stable Contributors,0.12187478909704669,0.49611422816713197
36,0,Travel_Rarely,1040,Research & Development,3,2,Life Sciences,4,Male,79,4,2,Healthcare Representative,1,Divorced,6842,26308,6,No,20,4,1,1,13,3,3,5,4,0,4,0.0,0.2857142857142857,0.5,0.6666666666666666,0.14285714285714285,1.0,3.419290354822589,2.6666666666666665,2.5,10.1,0.20476190476190478,2.4000000000000004,2.1500000000000004,0.1810344827586207,80.0,0.0,20.476190476190478,28.57142857142857,77.6923076923077,66.66666666666666,16.761904761904763,Low Risk,1,Promotion-Stalled,-2.133054721732872,-1.459312685182227
54,0,Travel_Rarely,584,Research & Development,22,5,Medical,2,Female,91,3,4,Manager,3,Married,17426,18685,3,No,25,4,3,1,36,6,3,10,8,4,7,0.36363636363636365,0.21621621621621623,0.5454545454545454,0.6363636363636364,0.10810810810810811,0.2,4.355411147213196,3.0,2.5,13.0,0.28132678132678135,3.1,2.75,0.3775862068965517,20.0,26.666666666666668,28.132678132678134,21.62162162162162,100.0,63.63636363636363,25.73955773955774,Low Risk,0,Fast-Track Performers,0.6489170102616842,0.16833903313728074
43,0,Travel_Rarely,1291,Research & Development,15,2,Life Sciences,3,Male,65,2,4,Research Director,3,Married,17603,3525,1,No,24,4,1,1,14,3,3,14,10,6,11,0.4,0.6666666666666666,0.2,0.7333333333333333,0.26666666666666666,0.14285714285714285,4.399650087478131,2.6666666666666665,2.0,11.700000000000001,0.44,2.8000000000000003,2.5,0.30517241379310345,13.714285714285714,40.0,44.0,66.66666666666666,90.00000000000001,73.33333333333333,49.599999999999994,Medium Risk,0,Fast-Track Performers,1.9965354918000953,-0.618398340624578
35,1,Travel_Frequently,880,Sales,12,4,Other,4,Male,36,3,2,Sales Executive,4,Single,4581,10414,3,Yes,24,4,1,0,13,2,4,11,9,6,7,0.5,0.6428571428571429,0.16666666666666666,0.5833333333333334,0.14285714285714285,0.14285714285714285,2.2893553223388308,3.6666666666666665,2.5,11.4,0.36904761904761907,1.9,3.25,0.8241379310344827,13.714285714285714,40.0,36.904761904761905,64.28571428571429,87.6923076923077,58.333333333333336,46.04761904761905,Medium Risk,0,Fast-Track Performers,1.7467411063282114,1.9685419462598497
38,0,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,4,Male,90,3,2,Research Scientist,4,Married,4735,9867,7,No,15,3,4,2,19,4,4,13,11,2,9,0.14285714285714285,0.55,0.2857142857142857,0.6428571428571429,0.1,0.3333333333333333,2.36631684157921,3.6666666666666665,4.0,8.1,0.22083333333333335,2.3,4.0,0.3103448275862069,15.0,13.333333333333334,22.083333333333336,55.00000000000001,62.30769230769231,64.28571428571429,29.333333333333336,Low Risk,3,Stable Contributors,0.5329228613187195,3.1112692802902626
29,0,Travel_Rarely,991,Sales,5,3,Medical,1,Male,43,2,2,Sales Executive,2,Divorced,4187,3356,1,Yes,13,3,2,1,10,3,2,10,0,0,9,0.0,0.0,0.2727272727272727,0.8181818181818182,0.18181818181818182,1.0,2.0924537731134434,2.0,1.5,7.0,0.2,1.8,1.75,0.6017241379310345,39.0,0.0,20.0,0.0,53.84615384615385,81.81818181818183,8.0,Low Risk,4,Career Explorers,-1.3206215859972124,-2.2340697444793896
33,0,Travel_Rarely,392,Sales,2,4,Medical,4,Male,93,3,2,Sales Executive,4,Divorced,5505,3921,1,No,14,3,3,2,6,5,3,6,2,0,4,0.0,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.2857142857142857,1.0,2.7511244377811095,3.3333333333333335,3.5,8.0,0.13809523809523808,2.3,3.5500000000000003,0.1706896551724138,42.0,0.0,13.809523809523808,28.57142857142857,61.53846153846154,57.14285714285714,14.095238095238095,Low Risk,3,Stable Contributors,-1.9313668951171374,1.8086265215892314
32,0,Travel_Rarely,977,Research & Development,2,3,Medical,4,Male,45,3,2,Research Scientist,2,Divorced,5470,25518,0,No,13,3,3,2,10,4,2,9,5,1,6,0.1,0.45454545454545453,0.4,0.6,0.18181818181818182,0.5,2.733633183408296,2.3333333333333335,3.5,7.300000000000001,0.3153030303030303,2.3,2.75,0.1706896551724138,19.5,6.666666666666667,31.53030303030303,45.45454545454545,56.15384615384615,60.0,28.24848484848485,Low Risk,4,Career Explorers,0.4954094721982298,-0.5068772064315881
31,0,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,No,11,3,1,2,10,2,3,10,0,0,2,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,1.0,2.736631684157921,3.3333333333333335,1.0,5.9,0.06666666666666665,2.3,2.3,0.20172413793103447,33.0,0.0,6.666666666666665,0.0,45.38461538461539,18.181818181818183,2.666666666666666,Low Risk,2,High-Risk Stagnation,-2.4022278603046865,0.503516859883578
49,0,Travel_Rarely,464,Research & Development,16,3,Medical,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587,24941,4,Yes,16,3,2,1,17,2,2,2,2,2,2,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.05555555555555555,0.3333333333333333,2.5844155844155843,2.0,3.0,7.9,0.4611111111111111,1.5999999999999999,2.2,0.7155172413793104,16.0,13.333333333333334,46.11111111111111,11.11111111111111,60.769230769230774,66.66666666666666,25.777777777777775,Low Risk,0,Fast-Track Performers,2.0648887796790567,-1.632646236929913
38,0,Travel_Frequently,148,Research & Development,2,3,Medical,4,Female,42,2,1,Laboratory Technician,2,Single,2440,23826,1,No,22,4,2,0,4,3,3,4,3,3,3,0.6,0.6,0.6,0.6,0.2,0.25,2.4375624375624376,2.3333333333333335,3.0,10.9,0.5266666666666666,1.1,2.7,0.32068965517241377,22.0,20.0,52.666666666666664,60.0,83.84615384615385,60.0,45.06666666666666,Medium Risk,0,Fast-Track Performers,2.271943452762282,-0.9525329090876027
47,0,Travel_Rarely,1225,Sales,2,4,Life Sciences,2,Female,47,4,4,Manager,2,Divorced,15972,21086,6,No,14,3,3,3,29,2,3,3,2,1,2,0.25,0.06666666666666667,0.5,0.5,0.13333333333333333,0.5,3.992001999500125,3.0,2.5,7.1,0.20416666666666666,3.8000000000000003,2.45,0.1706896551724138,21.0,6.666666666666667,20.416666666666668,6.666666666666667,54.61538461538461,50.0,12.166666666666668,Low Risk,3,Stable Contributors,-0.21170802397885702,0.20394885124412465
49,0,Travel_Rarely,809,Research & Development,1,3,Life Sciences,3,Male,36,3,4,Manager,3,Single,15379,22384,4,No,14,3,1,0,23,2,3,8,7,0,0,0.0,0.2916666666666667,0.2222222222222222,0.0,0.16666666666666666,1.0,3.843789052736816,3.0,2.0,7.1,0.17291666666666666,2.9,2.5,0.16034482758620688,42.0,0.0,17.291666666666668,29.166666666666668,54.61538461538461,0.0,15.666666666666668,Low Risk,2,High-Risk Stagnation,-2.065518330992114,-0.030668011623923363
41,0,Travel_Rarely,1206,Sales,23,2,Life Sciences,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,3,Yes,16,3,4,0,21,2,3,2,0,0,2,0.0,0.0,0.6666666666666666,0.6666666666666666,0.13636363636363635,1.0,2.3598800399866713,3.0,4.0,7.9,0.1,2.4,3.5,0.7879310344827587,48.0,0.0,10.0,0.0,60.769230769230774,66.66666666666666,4.0,Low Risk,3,Stable Contributors,-2.1962166858664722,1.4169211138261004
20,0,Travel_Rarely,727,Sales,9,1,Life Sciences,4,Male,54,3,1,Sales Representative,1,Single,2728,21082,1,No,11,3,1,0,2,3,3,2,2,0,2,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.0,2.7252747252747254,2.3333333333333335,2.5,6.200000000000001,0.3333333333333333,1.4,2.1500000000000004,0.24310344827586206,33.0,0.0,33.33333333333333,66.66666666666666,47.6923076923077,66.66666666666666,33.33333333333333,Medium Risk,4,Career Explorers,-0.31545522860761366,-1.3788574931449071
33,0,Non-Travel,530,Sales,16,3,Life Sciences,3,Female,36,3,2,Sales Executive,4,Divorced,5368,16130,1,Yes,25,4,3,1,7,2,3,6,5,1,2,0.14285714285714285,0.625,0.2857142857142857,0.2857142857142857,0.25,0.5,2.682658670664668,3.3333333333333335,3.0,11.799999999999999,0.27291666666666664,2.1,3.3000000000000003,0.5655172413793104,50.0,6.666666666666667,27.291666666666664,62.5,90.76923076923076,28.57142857142857,31.666666666666664,Low Risk,1,Promotion-Stalled,-0.7778063262603843,1.1935261656434546
